track_title,track_speaker,track_duration,comment_timestamp,comment_url,comment_commenter_username,comment_keyword
"David - 2015 - 03 - 11, 8.01 PM",David,415620,68678,http://soundcloud.com/openedmonton/david-2015-03-11-801-pm#t=1m8s,OpenEdmonton,church
"David - 2015 - 03 - 11, 8.01 PM",David,415620,68678,http://soundcloud.com/openedmonton/david-2015-03-11-801-pm#t=1m8s,OpenEdmonton,social network
"David - 2015 - 03 - 11, 8.01 PM",David,415620,15965,http://soundcloud.com/openedmonton/david-2015-03-11-801-pm#t=0m15s,OpenEdmonton,mother
"David - 2015 - 03 - 11, 8.01 PM",David,415620,15965,http://soundcloud.com/openedmonton/david-2015-03-11-801-pm#t=0m15s,OpenEdmonton,mom
"David - 2015 - 03 - 11, 8.01 PM",David,415620,15965,http://soundcloud.com/openedmonton/david-2015-03-11-801-pm#t=0m15s,OpenEdmonton,music
"David - 2015 - 03 - 11, 8.01 PM",David,415620,15965,http://soundcloud.com/openedmonton/david-2015-03-11-801-pm#t=0m15s,OpenEdmonton,lutheran
"Kate G March 11 - 2015 - 03 - 11, 6.31 PM",Kate G,486079,424275,http://soundcloud.com/openedmonton/kate-g-march-11-2015-03-11-631-pm#t=7m4s,OpenEdmonton,youth council
"Kate G March 11 - 2015 - 03 - 11, 6.31 PM",Kate G,486079,424275,http://soundcloud.com/openedmonton/kate-g-march-11-2015-03-11-631-pm#t=7m4s,OpenEdmonton,women
"Kate G March 11 - 2015 - 03 - 11, 6.31 PM",Kate G,486079,424275,http://soundcloud.com/openedmonton/kate-g-march-11-2015-03-11-631-pm#t=7m4s,OpenEdmonton,WAVE
"Kate G March 11 - 2015 - 03 - 11, 6.31 PM",Kate G,486079,334103,http://soundcloud.com/openedmonton/kate-g-march-11-2015-03-11-631-pm#t=5m34s,OpenEdmonton,international
"Kate G March 11 - 2015 - 03 - 11, 6.31 PM",Kate G,486079,334103,http://soundcloud.com/openedmonton/kate-g-march-11-2015-03-11-631-pm#t=5m34s,OpenEdmonton,women
"Kate G March 11 - 2015 - 03 - 11, 6.31 PM",Kate G,486079,334103,http://soundcloud.com/openedmonton/kate-g-march-11-2015-03-11-631-pm#t=5m34s,OpenEdmonton,statue
"Kate G March 11 - 2015 - 03 - 11, 6.31 PM",Kate G,486079,334103,http://soundcloud.com/openedmonton/kate-g-march-11-2015-03-11-631-pm#t=5m34s,OpenEdmonton,city hall
"Kate G March 11 - 2015 - 03 - 11, 6.31 PM",Kate G,486079,334103,http://soundcloud.com/openedmonton/kate-g-march-11-2015-03-11-631-pm#t=5m34s,OpenEdmonton,Ukranian
"Kate G March 11 - 2015 - 03 - 11, 6.31 PM",Kate G,486079,334103,http://soundcloud.com/openedmonton/kate-g-march-11-2015-03-11-631-pm#t=5m34s,OpenEdmonton,women
"Kate G March 11 - 2015 - 03 - 11, 6.31 PM",Kate G,486079,292551,http://soundcloud.com/openedmonton/kate-g-march-11-2015-03-11-631-pm#t=4m52s,OpenEdmonton,city hall
"Kate G March 11 - 2015 - 03 - 11, 6.31 PM",Kate G,486079,292551,http://soundcloud.com/openedmonton/kate-g-march-11-2015-03-11-631-pm#t=4m52s,OpenEdmonton,women
"Kate G March 11 - 2015 - 03 - 11, 6.31 PM",Kate G,486079,207769,http://soundcloud.com/openedmonton/kate-g-march-11-2015-03-11-631-pm#t=3m27s,OpenEdmonton,africa centre
"Kate G March 11 - 2015 - 03 - 11, 6.31 PM",Kate G,486079,207769,http://soundcloud.com/openedmonton/kate-g-march-11-2015-03-11-631-pm#t=3m27s,OpenEdmonton,women
"Kate G March 11 - 2015 - 03 - 11, 6.31 PM",Kate G,486079,207769,http://soundcloud.com/openedmonton/kate-g-march-11-2015-03-11-631-pm#t=3m27s,OpenEdmonton,Mandel
"Kate G March 11 - 2015 - 03 - 11, 6.31 PM",Kate G,486079,207769,http://soundcloud.com/openedmonton/kate-g-march-11-2015-03-11-631-pm#t=3m27s,OpenEdmonton,symposium
"Kate G March 11 - 2015 - 03 - 11, 6.31 PM",Kate G,486079,207769,http://soundcloud.com/openedmonton/kate-g-march-11-2015-03-11-631-pm#t=3m27s,OpenEdmonton,women
"Kate G March 11 - 2015 - 03 - 11, 6.31 PM",Kate G,486079,147898,http://soundcloud.com/openedmonton/kate-g-march-11-2015-03-11-631-pm#t=2m27s,OpenEdmonton,childcare
"Kate G March 11 - 2015 - 03 - 11, 6.31 PM",Kate G,486079,147898,http://soundcloud.com/openedmonton/kate-g-march-11-2015-03-11-631-pm#t=2m27s,OpenEdmonton,engagement
"Kate G March 11 - 2015 - 03 - 11, 6.31 PM",Kate G,486079,68458,http://soundcloud.com/openedmonton/kate-g-march-11-2015-03-11-631-pm#t=1m8s,OpenEdmonton,WAVE
"Kate G March 11 - 2015 - 03 - 11, 6.31 PM",Kate G,486079,68458,http://soundcloud.com/openedmonton/kate-g-march-11-2015-03-11-631-pm#t=1m8s,OpenEdmonton,women's
"Kate G March 11 - 2015 - 03 - 11, 6.31 PM",Kate G,486079,68458,http://soundcloud.com/openedmonton/kate-g-march-11-2015-03-11-631-pm#t=1m8s,OpenEdmonton,advocacy
"Kate G March 11 - 2015 - 03 - 11, 6.31 PM",Kate G,486079,68458,http://soundcloud.com/openedmonton/kate-g-march-11-2015-03-11-631-pm#t=1m8s,OpenEdmonton,voice
"Kate G March 11 - 2015 - 03 - 11, 6.31 PM",Kate G,486079,20442,http://soundcloud.com/openedmonton/kate-g-march-11-2015-03-11-631-pm#t=0m20s,OpenEdmonton,@openedmonton: esslinger
"Kate G March 11 - 2015 - 03 - 11, 6.31 PM",Kate G,486079,20442,http://soundcloud.com/openedmonton/kate-g-march-11-2015-03-11-631-pm#t=0m20s,OpenEdmonton,women's initiative
"Kate G March 11 - 2015 - 03 - 11, 6.31 PM",Kate G,486079,20442,http://soundcloud.com/openedmonton/kate-g-march-11-2015-03-11-631-pm#t=0m20s,OpenEdmonton,women
"Jon K March 4 - 2015 - 03 - 04, 5.37 PM",Jon K,884379,826090,http://soundcloud.com/openedmonton/jon-k-march-4-2015-03-04-537-pm#t=13m46s,cmoresid,jewish
"Jon K March 4 - 2015 - 03 - 04, 5.37 PM",Jon K,884379,826090,http://soundcloud.com/openedmonton/jon-k-march-4-2015-03-04-537-pm#t=13m46s,cmoresid,edmonton
"Jon K March 4 - 2015 - 03 - 04, 5.37 PM",Jon K,884379,784365,http://soundcloud.com/openedmonton/jon-k-march-4-2015-03-04-537-pm#t=13m4s,cmoresid,west edmonton mall
"Jon K March 4 - 2015 - 03 - 04, 5.37 PM",Jon K,884379,752253,http://soundcloud.com/openedmonton/jon-k-march-4-2015-03-04-537-pm#t=12m32s,cmoresid,volunteer
"Jon K March 4 - 2015 - 03 - 04, 5.37 PM",Jon K,884379,733387,http://soundcloud.com/openedmonton/jon-k-march-4-2015-03-04-537-pm#t=12m13s,cmoresid,winnipeg
"Jon K March 4 - 2015 - 03 - 04, 5.37 PM",Jon K,884379,644752,http://soundcloud.com/openedmonton/jon-k-march-4-2015-03-04-537-pm#t=10m44s,cmoresid,c-train
"Jon K March 4 - 2015 - 03 - 04, 5.37 PM",Jon K,884379,579947,http://soundcloud.com/openedmonton/jon-k-march-4-2015-03-04-537-pm#t=9m39s,cmoresid,northgate mall
"Jon K March 4 - 2015 - 03 - 04, 5.37 PM",Jon K,884379,516757,http://soundcloud.com/openedmonton/jon-k-march-4-2015-03-04-537-pm#t=8m36s,cmoresid,movie theatres
"Jon K March 4 - 2015 - 03 - 04, 5.37 PM",Jon K,884379,473731,http://soundcloud.com/openedmonton/jon-k-march-4-2015-03-04-537-pm#t=7m53s,cmoresid,river valley
"Jon K March 4 - 2015 - 03 - 04, 5.37 PM",Jon K,884379,452903,http://soundcloud.com/openedmonton/jon-k-march-4-2015-03-04-537-pm#t=7m32s,cmoresid,edmonton vs calgary
"Jon K March 4 - 2015 - 03 - 04, 5.37 PM",Jon K,884379,392088,http://soundcloud.com/openedmonton/jon-k-march-4-2015-03-04-537-pm#t=6m32s,cmoresid,medieval feast
"Jon K March 4 - 2015 - 03 - 04, 5.37 PM",Jon K,884379,320897,http://soundcloud.com/openedmonton/jon-k-march-4-2015-03-04-537-pm#t=5m20s,cmoresid,volunteer
"Jon K March 4 - 2015 - 03 - 04, 5.37 PM",Jon K,884379,305044,http://soundcloud.com/openedmonton/jon-k-march-4-2015-03-04-537-pm#t=5m5s,cmoresid,winter capital
"Jon K March 4 - 2015 - 03 - 04, 5.37 PM",Jon K,884379,239735,http://soundcloud.com/openedmonton/jon-k-march-4-2015-03-04-537-pm#t=3m59s,cmoresid,changing
"Jon K March 4 - 2015 - 03 - 04, 5.37 PM",Jon K,884379,239735,http://soundcloud.com/openedmonton/jon-k-march-4-2015-03-04-537-pm#t=3m59s,cmoresid,winter
"Jon K March 4 - 2015 - 03 - 04, 5.37 PM",Jon K,884379,195840,http://soundcloud.com/openedmonton/jon-k-march-4-2015-03-04-537-pm#t=3m15s,cmoresid,growing up
"Jon K March 4 - 2015 - 03 - 04, 5.37 PM",Jon K,884379,180075,http://soundcloud.com/openedmonton/jon-k-march-4-2015-03-04-537-pm#t=3m0s,cmoresid,go train
"Jon K March 4 - 2015 - 03 - 04, 5.37 PM",Jon K,884379,91358,http://soundcloud.com/openedmonton/jon-k-march-4-2015-03-04-537-pm#t=1m31s,cmoresid,hockey
"Jon K March 4 - 2015 - 03 - 04, 5.37 PM",Jon K,884379,68849,http://soundcloud.com/openedmonton/jon-k-march-4-2015-03-04-537-pm#t=1m8s,cmoresid,transportation
"Jon K March 4 - 2015 - 03 - 04, 5.37 PM",Jon K,884379,61232,http://soundcloud.com/openedmonton/jon-k-march-4-2015-03-04-537-pm#t=1m1s,cmoresid,winter
"Yuliana - 2015 - 03 - 11, 7.31 PM",Yuliana,301323,212536,http://soundcloud.com/openedmonton/yuliana-2015-03-11-731-pm#t=3m32s,OpenEdmonton,acting
"Yuliana - 2015 - 03 - 11, 7.31 PM",Yuliana,301323,212536,http://soundcloud.com/openedmonton/yuliana-2015-03-11-731-pm#t=3m32s,OpenEdmonton,river valley
"Yuliana - 2015 - 03 - 11, 7.31 PM",Yuliana,301323,169775,http://soundcloud.com/openedmonton/yuliana-2015-03-11-731-pm#t=2m49s,OpenEdmonton,mom
"Yuliana - 2015 - 03 - 11, 7.31 PM",Yuliana,301323,169775,http://soundcloud.com/openedmonton/yuliana-2015-03-11-731-pm#t=2m49s,OpenEdmonton,arts
"Yuliana - 2015 - 03 - 11, 7.31 PM",Yuliana,301323,169775,http://soundcloud.com/openedmonton/yuliana-2015-03-11-731-pm#t=2m49s,OpenEdmonton,citadel
"Yuliana - 2015 - 03 - 11, 7.31 PM",Yuliana,301323,169775,http://soundcloud.com/openedmonton/yuliana-2015-03-11-731-pm#t=2m49s,OpenEdmonton,Cafe de Ville
"Yuliana - 2015 - 03 - 11, 7.31 PM",Yuliana,301323,131268,http://soundcloud.com/openedmonton/yuliana-2015-03-11-731-pm#t=2m11s,OpenEdmonton,mom
"Yuliana - 2015 - 03 - 11, 7.31 PM",Yuliana,301323,131268,http://soundcloud.com/openedmonton/yuliana-2015-03-11-731-pm#t=2m11s,OpenEdmonton,rolemodel
"Yuliana - 2015 - 03 - 11, 7.31 PM",Yuliana,301323,113240,http://soundcloud.com/openedmonton/yuliana-2015-03-11-731-pm#t=1m53s,OpenEdmonton,women
"Yuliana - 2015 - 03 - 11, 7.31 PM",Yuliana,301323,113240,http://soundcloud.com/openedmonton/yuliana-2015-03-11-731-pm#t=1m53s,OpenEdmonton,actress
"Yuliana - 2015 - 03 - 11, 7.31 PM",Yuliana,301323,113240,http://soundcloud.com/openedmonton/yuliana-2015-03-11-731-pm#t=1m53s,OpenEdmonton,citadel
"Yuliana - 2015 - 03 - 11, 7.31 PM",Yuliana,301323,79431,http://soundcloud.com/openedmonton/yuliana-2015-03-11-731-pm#t=1m19s,OpenEdmonton,women
"Yuliana - 2015 - 03 - 11, 7.31 PM",Yuliana,301323,48574,http://soundcloud.com/openedmonton/yuliana-2015-03-11-731-pm#t=0m48s,OpenEdmonton,acting
"Yuliana - 2015 - 03 - 11, 7.31 PM",Yuliana,301323,16352,http://soundcloud.com/openedmonton/yuliana-2015-03-11-731-pm#t=0m16s,OpenEdmonton,@openedmonton: Citadel
"Yuliana - 2015 - 03 - 11, 7.31 PM",Yuliana,301323,16352,http://soundcloud.com/openedmonton/yuliana-2015-03-11-731-pm#t=0m16s,OpenEdmonton,downtown
"Danielle March 25 - 2015 - 03 - 25, 6.08 PM",Danielle,927486,842654,http://soundcloud.com/openedmonton/danielle-march-25-2015-03-25-608-pm#t=14m2s,OpenEdmonton,Oops
"Danielle March 25 - 2015 - 03 - 25, 6.08 PM",Danielle,927486,842654,http://soundcloud.com/openedmonton/danielle-march-25-2015-03-25-608-pm#t=14m2s,OpenEdmonton,this is from a previous interview with Alf
Helen March 25,Helen,1444680,1399950,http://soundcloud.com/openedmonton/helen-march-25#t=23m19s,acecarruthers,stealing
Helen March 25,Helen,1444680,1370874,http://soundcloud.com/openedmonton/helen-march-25#t=22m50s,acecarruthers,Palaces Sweets
Helen March 25,Helen,1444680,1320557,http://soundcloud.com/openedmonton/helen-march-25#t=22m0s,acecarruthers,Halloween
Helen March 25,Helen,1444680,1292508,http://soundcloud.com/openedmonton/helen-march-25#t=21m32s,acecarruthers,Eddie McDougal
Helen March 25,Helen,1444680,1265286,http://soundcloud.com/openedmonton/helen-march-25#t=21m5s,acecarruthers,Fraternities
Helen March 25,Helen,1444680,1232935,http://soundcloud.com/openedmonton/helen-march-25#t=20m32s,acecarruthers,The Bay
Helen March 25,Helen,1444680,1216852,http://soundcloud.com/openedmonton/helen-march-25#t=20m16s,acecarruthers,Masonic temple
Helen March 25,Helen,1444680,1179548,http://soundcloud.com/openedmonton/helen-march-25#t=19m39s,acecarruthers,Waffle house
Helen March 25,Helen,1444680,1137686,http://soundcloud.com/openedmonton/helen-march-25#t=18m57s,acecarruthers,Eatons
Helen March 25,Helen,1444680,1094492,http://soundcloud.com/openedmonton/helen-march-25#t=18m14s,acecarruthers,welfare
Helen March 25,Helen,1444680,1036596,http://soundcloud.com/openedmonton/helen-march-25#t=17m16s,acecarruthers,Bicycling
Helen March 25,Helen,1444680,1036596,http://soundcloud.com/openedmonton/helen-march-25#t=17m16s,acecarruthers,McNally School
Helen March 25,Helen,1444680,1036596,http://soundcloud.com/openedmonton/helen-march-25#t=17m16s,acecarruthers,Forest Heights
Helen March 25,Helen,1444680,1021331,http://soundcloud.com/openedmonton/helen-march-25#t=17m1s,acecarruthers,toboggoning
Helen March 25,Helen,1444680,985048,http://soundcloud.com/openedmonton/helen-march-25#t=16m25s,acecarruthers,McKay Avenue School
Helen March 25,Helen,1444680,988017,http://soundcloud.com/openedmonton/helen-march-25#t=16m28s,acecarruthers,1975
Helen March 25,Helen,1444680,908907,http://soundcloud.com/openedmonton/helen-march-25#t=15m8s,acecarruthers,Meadowlark
Helen March 25,Helen,1444680,887096,http://soundcloud.com/openedmonton/helen-march-25#t=14m47s,acecarruthers,saskatoon berries
Helen March 25,Helen,1444680,880790,http://soundcloud.com/openedmonton/helen-march-25#t=14m40s,acecarruthers,chokecherries
Helen March 25,Helen,1444680,871630,http://soundcloud.com/openedmonton/helen-march-25#t=14m31s,acecarruthers,Queen Elizabeth Park
Helen March 25,Helen,1444680,873578,http://soundcloud.com/openedmonton/helen-march-25#t=14m33s,acecarruthers,Doreen Ryan
Helen March 25,Helen,1444680,859426,http://soundcloud.com/openedmonton/helen-march-25#t=14m19s,acecarruthers,Speedskating
Helen March 25,Helen,1444680,829557,http://soundcloud.com/openedmonton/helen-march-25#t=13m49s,acecarruthers,Skating Oval
Helen March 25,Helen,1444680,829557,http://soundcloud.com/openedmonton/helen-march-25#t=13m49s,acecarruthers,Queen Elizabeth Swimming Pool
Helen March 25,Helen,1444680,811135,http://soundcloud.com/openedmonton/helen-march-25#t=13m31s,acecarruthers,Walterdale Bridge
Helen March 25,Helen,1444680,765903,http://soundcloud.com/openedmonton/helen-march-25#t=12m45s,acecarruthers,River Valley
Helen March 25,Helen,1444680,756815,http://soundcloud.com/openedmonton/helen-march-25#t=12m36s,acecarruthers,Paramount Theatre
Helen March 25,Helen,1444680,746461,http://soundcloud.com/openedmonton/helen-march-25#t=12m26s,acecarruthers,Sunshine Singers
Helen March 25,Helen,1444680,713677,http://soundcloud.com/openedmonton/helen-march-25#t=11m53s,acecarruthers,CJCA
Helen March 25,Helen,1444680,701525,http://soundcloud.com/openedmonton/helen-march-25#t=11m41s,acecarruthers,Van Gogh Garden
Helen March 25,Helen,1444680,690725,http://soundcloud.com/openedmonton/helen-march-25#t=11m30s,acecarruthers,Enjoy Centre
Helen March 25,Helen,1444680,648441,http://soundcloud.com/openedmonton/helen-march-25#t=10m48s,acecarruthers,St. Albert paper
Helen March 25,Helen,1444680,641199,http://soundcloud.com/openedmonton/helen-march-25#t=10m41s,acecarruthers,Westmount Junior High
Helen March 25,Helen,1444680,635578,http://soundcloud.com/openedmonton/helen-march-25#t=10m35s,acecarruthers,School counsellor
Helen March 25,Helen,1444680,633073,http://soundcloud.com/openedmonton/helen-march-25#t=10m33s,acecarruthers,Masters diploma
Helen March 25,Helen,1444680,630761,http://soundcloud.com/openedmonton/helen-march-25#t=10m30s,acecarruthers,Counselling Psychology
Helen March 25,Helen,1444680,625238,http://soundcloud.com/openedmonton/helen-march-25#t=10m25s,acecarruthers,Social studies
Helen March 25,Helen,1444680,607685,http://soundcloud.com/openedmonton/helen-march-25#t=10m7s,acecarruthers,Bachelor of Education
Helen March 25,Helen,1444680,607685,http://soundcloud.com/openedmonton/helen-march-25#t=10m7s,acecarruthers,105 st
Helen March 25,Helen,1444680,579684,http://soundcloud.com/openedmonton/helen-march-25#t=9m39s,acecarruthers,art gallery
Helen March 25,Helen,1444680,582520,http://soundcloud.com/openedmonton/helen-march-25#t=9m42s,acecarruthers,art
Helen March 25,Helen,1444680,549629,http://soundcloud.com/openedmonton/helen-march-25#t=9m9s,acecarruthers,Stelco
Helen March 25,Helen,1444680,505381,http://soundcloud.com/openedmonton/helen-march-25#t=8m25s,acecarruthers,welfare
Helen March 25,Helen,1444680,538061,http://soundcloud.com/openedmonton/helen-march-25#t=8m58s,acecarruthers,University
Helen March 25,Helen,1444680,444944,http://soundcloud.com/openedmonton/helen-march-25#t=7m24s,acecarruthers,Gavinchuk
Helen March 25,Helen,1444680,445635,http://soundcloud.com/openedmonton/helen-march-25#t=7m25s,acecarruthers,1959
Helen March 25,Helen,1444680,262043,http://soundcloud.com/openedmonton/helen-march-25#t=4m22s,acecarruthers,1954
Helen March 25,Helen,1444680,220710,http://soundcloud.com/openedmonton/helen-march-25#t=3m40s,acecarruthers,McKay Avenue School
Helen March 25,Helen,1444680,210233,http://soundcloud.com/openedmonton/helen-march-25#t=3m30s,acecarruthers,Forest Heights
Helen March 25,Helen,1444680,195313,http://soundcloud.com/openedmonton/helen-march-25#t=3m15s,acecarruthers,sisters
Helen March 25,Helen,1444680,155955,http://soundcloud.com/openedmonton/helen-march-25#t=2m35s,acecarruthers,Christmas
Helen March 25,Helen,1444680,102402,http://soundcloud.com/openedmonton/helen-march-25#t=1m42s,acecarruthers,Mrs. Carter
Helen March 25,Helen,1444680,100780,http://soundcloud.com/openedmonton/helen-march-25#t=1m40s,acecarruthers,Library
Helen March 25,Helen,1444680,89168,http://soundcloud.com/openedmonton/helen-march-25#t=1m29s,acecarruthers,McDougal Church
Helen March 25,Helen,1444680,59268,http://soundcloud.com/openedmonton/helen-march-25#t=0m59s,acecarruthers,McDougal Mansion
Helen March 25,Helen,1444680,44905,http://soundcloud.com/openedmonton/helen-march-25#t=0m44s,acecarruthers,99 ave 103 st
Helen March 25,Helen,1444680,44905,http://soundcloud.com/openedmonton/helen-march-25#t=0m44s,acecarruthers,Ex-Servicemen's Children's Home
Helen March 25,Helen,1444680,33159,http://soundcloud.com/openedmonton/helen-march-25#t=0m33s,acecarruthers,suicide
Helen March 25,Helen,1444680,349642,http://soundcloud.com/openedmonton/helen-march-25#t=5m49s,acecarruthers,Athabasca
Helen March 25,Helen,1444680,349642,http://soundcloud.com/openedmonton/helen-march-25#t=5m49s,acecarruthers,Downtown
"Brooks - 2015 - 04 - 01, 7.44 PM",Brooks,942350,844924,http://soundcloud.com/openedmonton/brooks-2015-04-01-744-pm#t=14m4s,Md Mohib-Ul-Haque Khan,brooks- songs
"Brooks - 2015 - 04 - 01, 7.44 PM",Brooks,942350,810640,http://soundcloud.com/openedmonton/brooks-2015-04-01-744-pm#t=13m30s,Md Mohib-Ul-Haque Khan,restaurants in edmonton
"Brooks - 2015 - 04 - 01, 7.44 PM",Brooks,942350,669748,http://soundcloud.com/openedmonton/brooks-2015-04-01-744-pm#t=11m9s,Md Mohib-Ul-Haque Khan,brooks- coffee in edmonton
"Brooks - 2015 - 04 - 01, 7.44 PM",Brooks,942350,599244,http://soundcloud.com/openedmonton/brooks-2015-04-01-744-pm#t=9m59s,Md Mohib-Ul-Haque Khan,brooks-snow
"Brooks - 2015 - 04 - 01, 7.44 PM",Brooks,942350,558345,http://soundcloud.com/openedmonton/brooks-2015-04-01-744-pm#t=9m18s,Md Mohib-Ul-Haque Khan,watching people coming from and to work
"Brooks - 2015 - 04 - 01, 7.44 PM",Brooks,942350,550229,http://soundcloud.com/openedmonton/brooks-2015-04-01-744-pm#t=9m10s,Md Mohib-Ul-Haque Khan,brooks-highrises
"Brooks - 2015 - 04 - 01, 7.44 PM",Brooks,942350,451213,http://soundcloud.com/openedmonton/brooks-2015-04-01-744-pm#t=7m31s,Md Mohib-Ul-Haque Khan,brooks-cultural places
"Brooks - 2015 - 04 - 01, 7.44 PM",Brooks,942350,451213,http://soundcloud.com/openedmonton/brooks-2015-04-01-744-pm#t=7m31s,Md Mohib-Ul-Haque Khan,paris
"Brooks - 2015 - 04 - 01, 7.44 PM",Brooks,942350,435912,http://soundcloud.com/openedmonton/brooks-2015-04-01-744-pm#t=7m15s,Md Mohib-Ul-Haque Khan,brooks-walking down 109
"Brooks - 2015 - 04 - 01, 7.44 PM",Brooks,942350,407457,http://soundcloud.com/openedmonton/brooks-2015-04-01-744-pm#t=6m47s,Md Mohib-Ul-Haque Khan,walking around jasper ave
"Brooks - 2015 - 04 - 01, 7.44 PM",Brooks,942350,354437,http://soundcloud.com/openedmonton/brooks-2015-04-01-744-pm#t=5m54s,Md Mohib-Ul-Haque Khan,brooks-jasper
"Brooks - 2015 - 04 - 01, 7.44 PM",Brooks,942350,332797,http://soundcloud.com/openedmonton/brooks-2015-04-01-744-pm#t=5m32s,Md Mohib-Ul-Haque Khan,brooks-noisy
"Brooks - 2015 - 04 - 01, 7.44 PM",Brooks,942350,248558,http://soundcloud.com/openedmonton/brooks-2015-04-01-744-pm#t=4m8s,Md Mohib-Ul-Haque Khan,brooks-drinking
"Brooks - 2015 - 04 - 01, 7.44 PM",Brooks,942350,248558,http://soundcloud.com/openedmonton/brooks-2015-04-01-744-pm#t=4m8s,Md Mohib-Ul-Haque Khan,food
"Brooks - 2015 - 04 - 01, 7.44 PM",Brooks,942350,226140,http://soundcloud.com/openedmonton/brooks-2015-04-01-744-pm#t=3m46s,Md Mohib-Ul-Haque Khan,brooks-walkability
"Brooks - 2015 - 04 - 01, 7.44 PM",Brooks,942350,169021,http://soundcloud.com/openedmonton/brooks-2015-04-01-744-pm#t=2m49s,Md Mohib-Ul-Haque Khan,brooks-oliver area
"Brooks - 2015 - 04 - 01, 7.44 PM",Brooks,942350,100445,http://soundcloud.com/openedmonton/brooks-2015-04-01-744-pm#t=1m40s,Md Mohib-Ul-Haque Khan,satellite community
"Brooks - 2015 - 04 - 01, 7.44 PM",Brooks,942350,50646,http://soundcloud.com/openedmonton/brooks-2015-04-01-744-pm#t=0m50s,Md Mohib-Ul-Haque Khan,brooks-college experience
"Ryan  - 2015 - 04 - 01, 7.05 PM",Ryan,1306479,956725,http://soundcloud.com/openedmonton/ryan-2015-04-01-705-pm#t=15m56s,Md Mohib-Ul-Haque Khan,ryan- gangs
"Ryan  - 2015 - 04 - 01, 7.05 PM",Ryan,1306479,854040,http://soundcloud.com/openedmonton/ryan-2015-04-01-705-pm#t=14m14s,Md Mohib-Ul-Haque Khan,halloween in oak hills boys ranch
"Ryan  - 2015 - 04 - 01, 7.05 PM",Ryan,1306479,803748,http://soundcloud.com/openedmonton/ryan-2015-04-01-705-pm#t=13m23s,Md Mohib-Ul-Haque Khan,kicking horse
"Ryan  - 2015 - 04 - 01, 7.05 PM",Ryan,1306479,703395,http://soundcloud.com/openedmonton/ryan-2015-04-01-705-pm#t=11m43s,Md Mohib-Ul-Haque Khan,aboriginal things of oak hills boys ranch
"Ryan  - 2015 - 04 - 01, 7.05 PM",Ryan,1306479,669171,http://soundcloud.com/openedmonton/ryan-2015-04-01-705-pm#t=11m9s,Md Mohib-Ul-Haque Khan,outcome of oak hills boys ranch
"Ryan  - 2015 - 04 - 01, 7.05 PM",Ryan,1306479,637950,http://soundcloud.com/openedmonton/ryan-2015-04-01-705-pm#t=10m37s,Md Mohib-Ul-Haque Khan,oak hills
"Ryan  - 2015 - 04 - 01, 7.05 PM",Ryan,1306479,495978,http://soundcloud.com/openedmonton/ryan-2015-04-01-705-pm#t=8m15s,Md Mohib-Ul-Haque Khan,social services
"Ryan  - 2015 - 04 - 01, 7.05 PM",Ryan,1306479,381323,http://soundcloud.com/openedmonton/ryan-2015-04-01-705-pm#t=6m21s,Md Mohib-Ul-Haque Khan,snowboarding in winter
"Ryan  - 2015 - 04 - 01, 7.05 PM",Ryan,1306479,307581,http://soundcloud.com/openedmonton/ryan-2015-04-01-705-pm#t=5m7s,Md Mohib-Ul-Haque Khan,ryan- longboard
"Ryan  - 2015 - 04 - 01, 7.05 PM",Ryan,1306479,264208,http://soundcloud.com/openedmonton/ryan-2015-04-01-705-pm#t=4m24s,Md Mohib-Ul-Haque Khan,ryan- close out of Target
"Ryan  - 2015 - 04 - 01, 7.05 PM",Ryan,1306479,239306,http://soundcloud.com/openedmonton/ryan-2015-04-01-705-pm#t=3m59s,Md Mohib-Ul-Haque Khan,ryan- target's business in Edmonton
"Ryan  - 2015 - 04 - 01, 7.05 PM",Ryan,1306479,165333,http://soundcloud.com/openedmonton/ryan-2015-04-01-705-pm#t=2m45s,Md Mohib-Ul-Haque Khan,ryan- target
"Ryan  - 2015 - 04 - 01, 7.05 PM",Ryan,1306479,102689,http://soundcloud.com/openedmonton/ryan-2015-04-01-705-pm#t=1m42s,Md Mohib-Ul-Haque Khan,ryan- food section of superstore
"Ryan  - 2015 - 04 - 01, 7.05 PM",Ryan,1306479,66677,http://soundcloud.com/openedmonton/ryan-2015-04-01-705-pm#t=1m6s,Md Mohib-Ul-Haque Khan,ryan- superstore
"Ryan  - 2015 - 04 - 01, 7.05 PM",Ryan,1306479,35366,http://soundcloud.com/openedmonton/ryan-2015-04-01-705-pm#t=0m35s,Md Mohib-Ul-Haque Khan,ryan- kingsley
Alfred April 1,Alfred,747641,457382,http://soundcloud.com/openedmonton/alfred-april-1#t=7m37s,Md Mohib-Ul-Haque Khan,SATV
Alfred April 1,Alfred,747641,342278,http://soundcloud.com/openedmonton/alfred-april-1#t=5m42s,Md Mohib-Ul-Haque Khan,autograph
Alfred April 1,Alfred,747641,262428,http://soundcloud.com/openedmonton/alfred-april-1#t=4m22s,Md Mohib-Ul-Haque Khan,alfred- experience about working movies
"Jodine - 2015 - 04 - 01, 5.36 PM",Jodine,845740,788087,http://soundcloud.com/openedmonton/jodine-2015-04-01-536-pm#t=13m8s,acecarruthers,grocery conveyor belt
